PLE Maps APPLICATION (PLEM)
v1: Tilman Hain; v2: Daniel Zuleeg; v3: Matthias Kastner, v4: Moritz Limbacher

Date of Measurement: 25.07.2025/10:25
User Name: the master of microscopy
File Name: HSI1

Spectrograph Settings
Slit Width (µm): 250.0
Grating: 1250 nm blaze
Filter: Empty
Central Wavelength (nm): 699.99

Detector Settings
Detector: CCD
Cooling Temperature (°C): -70
Exposure Time (s): 5.00
Horizontal Binning: 1x
Wavelength First Pixel (nm): 414.09
Wavelength Last Pixel (nm): 1024.00
Delta Wavelength (nm): 0.557

Nano Stage Settings
x-position: 140.000
y-position: 155.000
z-position: 130.000
switchUD: 1
switchLR: 1

Light Source Settings
NKT System: SuperK Varia (VIS)
Operation: 
Power Level: 0.0%
Short Wavelength (nm): 0
Long Wavelength (nm): 0

Background Measurement with Open Shutter
Readout Mode: Full Vertical Binning

Microscopy:
Laser Position  (x,y): (520,696)
magnification: 83.333


Power at Glass Plate (µW): 0.000072

WL           	BG           	PL           
 414.092	    1503	    1526
 414.653	    1508	    1512
 415.214	    1517	    1523
 415.774	    1514	    1531
 416.335	    1511	    1531
 416.896	    1506	    1503
 417.457	    1503	    1520
 418.017	    1503	    1531
 418.578	    1533	    1528
 419.139	    1495	    1513
 419.700	    1522	    1498
 420.260	    1505	    1514
 420.821	    1521	    1512
 421.382	    1511	    1526
 421.942	    1516	    1502
 422.503	    1504	    1514
 423.064	    1519	    1532
 423.625	    1494	    1518
 424.185	    1511	    1519
 424.746	    1519	    1521
 425.307	    1517	    1519
 425.867	    1513	    1506
 426.428	    1508	    1505
 426.989	    1523	    1541
 427.549	    1499	    1517
 428.110	    1515	    1517
 428.671	    1506	    1506
 429.232	    1507	    1525
 429.792	    1503	    1523
 430.353	    1514	    1508
 430.914	    1522	    1530
 431.474	    1492	    1518
 432.035	    1499	    1504
 432.596	    1517	    1510
 433.156	    1502	    1512
 433.717	    1530	    1529
 434.278	    1505	    1513
 434.838	    1517	    1531
 435.399	    1527	    1519
 435.960	    1501	    1522
 436.520	    1507	    1494
 437.081	    1519	    1506
 437.641	    1510	    1524
 438.202	    1507	    1526
 438.763	    1503	    1518
 439.323	    1516	    1513
 439.884	    1506	    1525
 440.445	    1501	    1504
 441.005	    1505	    1532
 441.566	    1513	    1519
 442.126	    1519	    1513
 442.687	    1510	    1507
 443.248	    1507	    1511
 443.808	    1514	    1529
 444.369	    1496	    1535
 444.929	    1515	    1516
 445.490	    1503	    1515
 446.051	    1501	    1529
 446.611	    1501	    1520
 447.172	    1509	    1514
 447.732	    1521	    1506
 448.293	    1492	    1526
 448.853	    1517	    1505
 449.414	    1507	    1516
 449.975	    1504	    1535
 450.535	    1520	    1500
 451.096	    1526	    1514
 451.656	    1500	    1500
 452.217	    1522	    1526
 452.777	    1518	    1517
 453.338	    1515	    1515
 453.898	    1498	    1514
 454.459	    1502	    1516
 455.019	    1529	    1513
 455.580	    1511	    1496
 456.140	    1520	    1518
 456.701	    1518	    1516
 457.261	    1504	    1510
 457.822	    1501	    1521
 458.382	    1504	    1505
 458.943	    1517	    1506
 459.503	    1497	    1534
 460.064	    1509	    1517
 460.624	    1507	    1531
 461.185	    1500	    1515
 461.745	    1511	    1517
 462.306	    1515	    1516
 462.866	    1512	    1516
 463.427	    1509	    1532
 463.987	    1506	    1499
 464.548	    1515	    1523
 465.108	    1510	    1506
 465.669	    1515	    1510
 466.229	    1525	    1537
 466.790	    1505	    1514
 467.350	    1517	    1518
 467.910	    1493	    1520
 468.471	    1511	    1513
 469.031	    1515	    1508
 469.592	    1503	    1515
 470.152	    1497	    1515
 470.713	    1508	    1522
