PLE Maps APPLICATION (PLEM)
v1: Tilman Hain; v2: Daniel Zuleeg; v3: Matthias Kastner, v4: Moritz Limbacher

Date of Measurement: 25.07.2025/10:24
User Name: the master of microscopy
File Name: HSI1

Spectrograph Settings
Slit Width (µm): 250.0
Grating: 1250 nm blaze
Filter: Empty
Central Wavelength (nm): 699.99

Detector Settings
Detector: CCD
Cooling Temperature (°C): -70
Exposure Time (s): 5.00
Horizontal Binning: 1x
Wavelength First Pixel (nm): 414.09
Wavelength Last Pixel (nm): 1024.00
Delta Wavelength (nm): 0.557

Nano Stage Settings
x-position: 140.000
y-position: 145.000
z-position: 130.000
switchUD: 1
switchLR: 1

Light Source Settings
NKT System: SuperK Varia (VIS)
Operation: 
Power Level: 0.0%
Short Wavelength (nm): 0
Long Wavelength (nm): 0

Background Measurement with Open Shutter
Readout Mode: Full Vertical Binning

Microscopy:
Laser Position  (x,y): (520,696)
magnification: 83.333


Power at Glass Plate (µW): -0.000829

WL           	BG           	PL           
 414.092	    1503	    1499
 414.653	    1508	    1510
 415.214	    1517	    1497
 415.774	    1514	    1520
 416.335	    1511	    1515
 416.896	    1506	    1509
 417.457	    1503	    1522
 418.017	    1503	    1526
 418.578	    1533	    1516
 419.139	    1495	    1504
 419.700	    1522	    1508
 420.260	    1505	    1517
 420.821	    1521	    1510
 421.382	    1511	    1527
 421.942	    1516	    1492
 422.503	    1504	    1501
 423.064	    1519	    1500
 423.625	    1494	    1516
 424.185	    1511	    1510
 424.746	    1519	    1508
 425.307	    1517	    1513
 425.867	    1513	    1519
 426.428	    1508	    1503
 426.989	    1523	    1512
 427.549	    1499	    1501
 428.110	    1515	    1515
 428.671	    1506	    1526
 429.232	    1507	    1511
 429.792	    1503	    1493
 430.353	    1514	    1504
 430.914	    1522	    1517
 431.474	    1492	    1528
 432.035	    1499	    1506
 432.596	    1517	    1509
 433.156	    1502	    1503
 433.717	    1530	    1497
 434.278	    1505	    1512
 434.838	    1517	    1517
 435.399	    1527	    1501
 435.960	    1501	    1511
 436.520	    1507	    1512
 437.081	    1519	    1518
 437.641	    1510	    1517
 438.202	    1507	    1522
 438.763	    1503	    1506
 439.323	    1516	    1511
 439.884	    1506	    1518
 440.445	    1501	    1516
 441.005	    1505	    1511
 441.566	    1513	    1510
 442.126	    1519	    1500
 442.687	    1510	    1526
 443.248	    1507	    1511
 443.808	    1514	    1506
 444.369	    1496	    1509
 444.929	    1515	    1497
 445.490	    1503	    1523
 446.051	    1501	    1503
 446.611	    1501	    1517
 447.172	    1509	    1514
 447.732	    1521	    1514
 448.293	    1492	    1508
 448.853	    1517	    1520
 449.414	    1507	    1523
 449.975	    1504	    1498
 450.535	    1520	    1513
 451.096	    1526	    1513
 451.656	    1500	    1512
 452.217	    1522	    1515
 452.777	    1518	    1506
 453.338	    1515	    1511
 453.898	    1498	    1517
 454.459	    1502	    1488
 455.019	    1529	    1497
 455.580	    1511	    1517
 456.140	    1520	    1529
 456.701	    1518	    1515
 457.261	    1504	    1498
 457.822	    1501	    1504
 458.382	    1504	    1497
 458.943	    1517	    1510
 459.503	    1497	    1529
 460.064	    1509	    1498
 460.624	    1507	    1502
 461.185	    1500	    1510
 461.745	    1511	    1518
 462.306	    1515	    1525
 462.866	    1512	    1502
 463.427	    1509	    1497
 463.987	    1506	    1519
 464.548	    1515	    1516
 465.108	    1510	    1514
 465.669	    1515	    1505
 466.229	    1525	    1514
 466.790	    1505	    1507
 467.350	    1517	    1516
 467.910	    1493	    1510
 468.471	    1511	    1516
 469.031	    1515	    1503
 469.592	    1503	    1510
 470.152	    1497	    1508
 470.713	    1508	    1527
 471.273	    1514	    1499
 471.833	    1513	    1517
 472.394	    1510	    1497
 472.954	    1511	    1504
 473.515	    1503	    1499
 474.075	    1508	    1516
 474.635	    1516	    1498
 475.196	    1508	    1513
 475.756	    1519	    1506
 476.316	    1506	    1513
 476.877	    1526	    1503
 477.437	    1489	    1513
 477.998	    1499	    1507
 478.558	    1519	    1506
 479.118	    1500	    1511
 479.679	    1517	    1506
 480.239	    1493	    1502
 480.799	    1505	    1517
 481.360	    1526	    1496
 481.920	    1508	    1511
 482.480	    1519	    1519
 483.041	    1513	    1505
 483.601	    1507	    1513
 484.161	    1516	    1510
 484.722	    1518	    1515
 485.282	    1500	    1514
 485.842	    1504	    1527
 486.402	    1504	    1487
 486.963	    1528	    1489
 487.523	    1519	    1504
 488.083	    1528	    1508
 488.644	    1497	    1525
 489.204	    1509	    1513
 489.764	    1531	    1512
 490.324	    1505	    1540
 490.885	    1532	    1520
 491.445	    1510	    1496
 492.005	    1511	    1511
 492.565	    1505	    1501
 493.126	    1497	    1511
 493.686	    1517	    1511
 494.246	    1496	    1529
 494.806	    1510	    1520
 495.367	    1527	    1503
 495.927	    1506	    1519
 496.487	    1502	    1506
 497.047	    1538	    1512
 497.607	    1535	    1558
 498.168	    1631	    1641
 498.728	    1673	    1728
 499.288	    1659	    1766
 499.848	    1713	    1818
 500.408	    1702	    1835
 500.969	    1702	    1852
 501.529	    1691	    1800
 502.089	    1594	    1661
 502.649	    1550	    1575
 503.209	    1511	    1546
 503.769	    1540	    1507
 504.330	    1499	    1531
 504.890	    1521	    1513
 505.450	    1518	    1505
 506.010	    1491	    1520
 506.570	    1513	    1519
 507.130	    1509	    1521
 507.690	    1509	    1504
 508.250	    1497	    1508
 508.811	    1493	    1505
 509.371	    1525	    1513
 509.931	    1496	    1516
 510.491	    1518	    1510
 511.051	    1522	    1512
 511.611	    1502	    1519
 512.171	    1523	    1518
 512.731	    1498	    1508
 513.291	    1513	    1499
 513.851	    1494	    1494
 514.411	    1517	    1531
 514.971	    1516	    1510
 515.531	    1499	    1514
 516.091	    1511	    1503
 516.652	    1501	    1511
 517.212	    1506	    1508
 517.772	    1506	    1521
 518.332	    1498	    1518
 518.892	    1525	    1514
 519.452	    1507	    1513
 520.012	    1507	    1504
 520.572	    1516	    1516
 521.132	    1508	    1507
 521.692	    1498	    1520
 522.252	    1515	    1499
 522.812	    1489	    1510
 523.372	    1526	    1509
 523.932	    1499	    1511
 524.492	    1510	    1505
 525.051	    1504	    1507
 525.611	    1514	    1509
 526.171	    1510	    1505
 526.731	    1508	    1521
 527.291	    1518	    1513
 527.851	    1499	    1514
 528.411	    1499	    1499
 528.971	    1513	    1497
 529.531	    1501	    1509
 530.091	    1510	    1510
 530.651	    1518	    1500
 531.211	    1518	    1508
 531.771	    1514	    1514
 532.330	    1493	    1516
 532.890	    1504	    1498
 533.450	    1511	    1514
 534.010	    1515	    1500
 534.570	    1518	    1518
 535.130	    1504	    1528
 535.690	    1502	    1521
 536.250	    1521	    1514
 536.809	    1504	    1515
 537.369	    1524	    1509
 537.929	    1510	    1534
 538.489	    1515	    1523
 539.049	    1506	    1509
 539.609	    1503	    1505
 540.168	    1517	    1503
 540.728	    1507	    1531
 541.288	    1507	    1510
 541.848	    1506	    1512
 542.407	    1515	    1512
 542.967	    1540	    1529
 543.527	    1504	    1531
 544.087	    1487	    1528
 544.647	    1504	    1508
 545.206	    1511	    1514
 545.766	    1510	    1515
 546.326	    1511	    1532
 546.886	    1524	    1515
 547.445	    1506	    1513
 548.005	    1518	    1538
 548.565	    1509	    1519
 549.125	    1521	    1537
 549.684	    1522	    1511
 550.244	    1515	    1520
 550.804	    1533	    1537
 551.363	    1517	    1533
 551.923	    1519	    1528
 552.483	    1509	    1510
 553.042	    1505	    1506
 553.602	    1513	    1534
 554.162	    1528	    1513
 554.721	    1507	    1548
 555.281	    1518	    1521
 555.841	    1515	    1507
 556.400	    1508	    1527
 556.960	    1539	    1527
 557.520	    1511	    1528
 558.079	    1513	    1504
 558.639	    1511	    1528
 559.198	    1489	    1525
 559.758	    1505	    1522
 560.318	    1516	    1539
 560.877	    1498	    1518
 561.437	    1518	    1526
 561.996	    1531	    1516
 562.556	    1504	    1535
 563.115	    1500	    1542
 563.675	    1504	    1504
 564.235	    1518	    1523
 564.794	    1526	    1532
 565.354	    1521	    1558
 565.913	    1511	    1530
