PLE Maps APPLICATION (PLEM)
v1: Tilman Hain; v2: Daniel Zuleeg; v3: Matthias Kastner, v4: Moritz Limbacher

Date of Measurement: 25.07.2025/10:24
User Name: the master of microscopy
File Name: HSI1

Spectrograph Settings
Slit Width (µm): 250.0
Grating: 1250 nm blaze
Filter: Empty
Central Wavelength (nm): 699.99

Detector Settings
Detector: CCD
Cooling Temperature (°C): -70
Exposure Time (s): 5.00
Horizontal Binning: 1x
Wavelength First Pixel (nm): 414.09
Wavelength Last Pixel (nm): 1024.00
Delta Wavelength (nm): 0.557

Nano Stage Settings
x-position: 150.000
y-position: 145.000
z-position: 130.000
switchUD: 1
switchLR: 1

Light Source Settings
NKT System: SuperK Varia (VIS)
Operation: 
Power Level: 0.0%
Short Wavelength (nm): 0
Long Wavelength (nm): 0

Background Measurement with Open Shutter
Readout Mode: Full Vertical Binning

Microscopy:
Laser Position  (x,y): (520,696)
magnification: 83.333


Power at Glass Plate (µW): -0.000605

WL           	BG           	PL           
 414.092	    1503	    1501
 414.653	    1508	    1494
 415.214	    1517	    1511
 415.774	    1514	    1521
 416.335	    1511	    1517
 416.896	    1506	    1508
 417.457	    1503	    1502
 418.017	    1503	    1497
 418.578	    1533	    1490
 419.139	    1495	    1522
 419.700	    1522	    1501
 420.260	    1505	    1522
 420.821	    1521	    1517
 421.382	    1511	    1510
 421.942	    1516	    1508
 422.503	    1504	    1496
 423.064	    1519	    1510
 423.625	    1494	    1519
 424.185	    1511	    1520
 424.746	    1519	    1495
 425.307	    1517	    1507
 425.867	    1513	    1496
 426.428	    1508	    1515
 426.989	    1523	    1499
 427.549	    1499	    1506
 428.110	    1515	    1516
 428.671	    1506	    1516
 429.232	    1507	    1519
 429.792	    1503	    1516
 430.353	    1514	    1513
 430.914	    1522	    1509
 431.474	    1492	    1492
 432.035	    1499	    1509
 432.596	    1517	    1514
 433.156	    1502	    1520
 433.717	    1530	    1526
 434.278	    1505	    1506
 434.838	    1517	    1512
 435.399	    1527	    1509
 435.960	    1501	    1531
 436.520	    1507	    1500
 437.081	    1519	    1510
 437.641	    1510	    1513
 438.202	    1507	    1502
 438.763	    1503	    1505
 439.323	    1516	    1526
 439.884	    1506	    1517
 440.445	    1501	    1510
 441.005	    1505	    1508
 441.566	    1513	    1513
 442.126	    1519	    1514
 442.687	    1510	    1522
 443.248	    1507	    1517
 443.808	    1514	    1509
 444.369	    1496	    1529
 444.929	    1515	    1516
 445.490	    1503	    1499
 446.051	    1501	    1512
 446.611	    1501	    1514
 447.172	    1509	    1521
 447.732	    1521	    1513
 448.293	    1492	    1503
 448.853	    1517	    1513
