PLE Maps APPLICATION (PLEM)
v1: Tilman Hain; v2: Daniel Zuleeg; v3: Matthias Kastner, v4: Moritz Limbacher

Date of Measurement: 25.07.2025/10:27
User Name: the master of microscopy
File Name: HSI1

Spectrograph Settings
Slit Width (µm): 250.0
Grating: 1250 nm blaze
Filter: Empty
Central Wavelength (nm): 699.99

Detector Settings
Detector: CCD
Cooling Temperature (°C): -70
Exposure Time (s): 5.00
Horizontal Binning: 1x
Wavelength First Pixel (nm): 414.09
Wavelength Last Pixel (nm): 1024.00
Delta Wavelength (nm): 0.557

Nano Stage Settings
x-position: 160.000
y-position: 160.000
z-position: 130.000
switchUD: 1
switchLR: 1

Light Source Settings
NKT System: SuperK Varia (VIS)
Operation: 
Power Level: 0.0%
Short Wavelength (nm): 0
Long Wavelength (nm): 0

Background Measurement with Open Shutter
Readout Mode: Full Vertical Binning

Microscopy:
Laser Position  (x,y): (520,696)
magnification: 83.333


Power at Glass Plate (µW): -0.000536

WL           	BG           	PL           
 414.092	    1503	    1500
 414.653	    1508	    1504
 415.214	    1517	    1523
 415.774	    1514	    1510
 416.335	    1511	    1526
 416.896	    1506	    1506
 417.457	    1503	    1514
 418.017	    1503	    1518
 418.578	    1533	    1519
 419.139	    1495	    1499
 419.700	    1522	    1529
 420.260	    1505	    1514
 420.821	    1521	    1520
 421.382	    1511	    1504
 421.942	    1516	    1509
 422.503	    1504	    1536
 423.064	    1519	    1499
 423.625	    1494	    1519
 424.185	    1511	    1518
 424.746	    1519	    1511
 425.307	    1517	    1522
 425.867	    1513	    1509
 426.428	    1508	    1529
 426.989	    1523	    1491
 427.549	    1499	    1515
 428.110	    1515	    1502
 428.671	    1506	    1507
 429.232	    1507	    1507
 429.792	    1503	    1517
 430.353	    1514	    1519
 430.914	    1522	    1530
 431.474	    1492	    1522
 432.035	    1499	    1520
 432.596	    1517	    1507
 433.156	    1502	    1518
 433.717	    1530	    1531
 434.278	    1505	    1499
 434.838	    1517	    1526
 435.399	    1527	    1517
 435.960	    1501	    1517
 436.520	    1507	    1533
 437.081	    1519	    1501
 437.641	    1510	    1528
 438.202	    1507	    1500
 438.763	    1503	    1513
 439.323	    1516	    1518
 439.884	    1506	    1516
 440.445	    1501	    1513
 441.005	    1505	    1517
 441.566	    1513	    1510
 442.126	    1519	    1518
 442.687	    1510	    1515
 443.248	    1507	    1518
 443.808	    1514	    1502
 444.369	    1496	    1512
 444.929	    1515	    1509
 445.490	    1503	    1502
 446.051	    1501	    1521
 446.611	    1501	    1519
 447.172	    1509	    1500
 447.732	    1521	    1518
 448.293	    1492	    1510
 448.853	    1517	    1518
 449.414	    1507	    1515
 449.975	    1504	    1503
 450.535	    1520	    1516
 451.096	    1526	    1517
 451.656	    1500	    1522
 452.217	    1522	    1511
 452.777	    1518	    1516
 453.338	    1515	    1516
 453.898	    1498	    1519
 454.459	    1502	    1520
 455.019	    1529	    1499
 455.580	    1511	    1509
 456.140	    1520	    1519
 456.701	    1518	    1509
 457.261	    1504	    1515
 457.822	    1501	    1512
 458.382	    1504	    1518
 458.943	    1517	    1512
 459.503	    1497	    1507
 460.064	    1509	    1509
 460.624	    1507	    1515
 461.185	    1500	    1513
 461.745	    1511	    1518
 462.306	    1515	    1525
 462.866	    1512	    1507
 463.427	    1509	    1515
 463.987	    1506	    1512
 464.548	    1515	    1529
 465.108	    1510	    1525
 465.669	    1515	    1506
 466.229	    1525	    1496
 466.790	    1505	    1514
 467.350	    1517	    1520
 467.910	    1493	    1519
 468.471	    1511	    1507
 469.031	    1515	    1514
 469.592	    1503	    1508
 470.152	    1497	    1521
 470.713	    1508	    1507
 471.273	    1514	    1539
 471.833	    1513	    1504
 472.394	    1510	    1530
 472.954	    1511	    1535
 473.515	    1503	    1517
 474.075	    1508	    1512
 474.635	    1516	    1514
 475.196	    1508	    1503
 475.756	    1519	    1510
 476.316	    1506	    1525
 476.877	    1526	    1513
 477.437	    1489	    1518
 477.998	    1499	    1517
 478.558	    1519	    1505
 479.118	    1500	    1510
 479.679	    1517	    1520
 480.239	    1493	    1516
 480.799	    1505	    1499
 481.360	    1526	    1522
 481.920	    1508	    1505
 482.480	    1519	    1519
 483.041	    1513	    1516
 483.601	    1507	    1523
 484.161	    1516	    1516
 484.722	    1518	    1503
 485.282	    1500	    1507
 485.842	    1504	    1503
 486.402	    1504	    1519
 486.963	    1528	    1524
 487.523	    1519	    1506
 488.083	    1528	    1522
 488.644	    1497	    1511
 489.204	    1509	    1516
 489.764	    1531	    1506
 490.324	    1505	    1528
 490.885	    1532	    1516
 491.445	    1510	    1497
 492.005	    1511	    1515
 492.565	    1505	    1515
 493.126	    1497	    1514
 493.686	    1517	    1515
 494.246	    1496	    1504
 494.806	    1510	    1509
 495.367	    1527	    1527
 495.927	    1506	    1517
 496.487	    1502	    1498
 497.047	    1538	    1521
 497.607	    1535	    1594
 498.168	    1631	    1734
 498.728	    1673	    1813
 499.288	    1659	    1851
 499.848	    1713	    1892
 500.408	    1702	    1959
 500.969	    1702	    2032
 501.529	    1691	    1976
 502.089	    1594	    1770
 502.649	    1550	    1627
 503.209	    1511	    1553
 503.769	    1540	    1553
 504.330	    1499	    1532
 504.890	    1521	    1526
 505.450	    1518	    1525
 506.010	    1491	    1503
 506.570	    1513	    1529
 507.130	    1509	    1511
 507.690	    1509	    1509
 508.250	    1497	    1505
