PLE Maps APPLICATION (PLEM)
v1: Tilman Hain; v2: Daniel Zuleeg; v3: Matthias Kastner, v4: Moritz Limbacher

Date of Measurement: 25.07.2025/10:26
User Name: the master of microscopy
File Name: HSI1

Spectrograph Settings
Slit Width (µm): 250.0
Grating: 1250 nm blaze
Filter: Empty
Central Wavelength (nm): 699.99

Detector Settings
Detector: CCD
Cooling Temperature (°C): -70
Exposure Time (s): 5.00
Horizontal Binning: 1x
Wavelength First Pixel (nm): 414.09
Wavelength Last Pixel (nm): 1024.00
Delta Wavelength (nm): 0.557

Nano Stage Settings
x-position: 150.000
y-position: 155.000
z-position: 130.000
switchUD: 1
switchLR: 1

Light Source Settings
NKT System: SuperK Varia (VIS)
Operation: 
Power Level: 0.0%
Short Wavelength (nm): 0
Long Wavelength (nm): 0

Background Measurement with Open Shutter
Readout Mode: Full Vertical Binning

Microscopy:
Laser Position  (x,y): (520,696)
magnification: 83.333


Power at Glass Plate (µW): -0.000600

WL           	BG           	PL           
 414.092	    1503	    1490
 414.653	    1508	    1521
 415.214	    1517	    1532
 415.774	    1514	    1525
 416.335	    1511	    1538
 416.896	    1506	    1514
 417.457	    1503	    1522
 418.017	    1503	    1547
 418.578	    1533	    1500
 419.139	    1495	    1517
 419.700	    1522	    1520
 420.260	    1505	    1533
 420.821	    1521	    1523
 421.382	    1511	    1516
 421.942	    1516	    1498
 422.503	    1504	    1523
 423.064	    1519	    1510
 423.625	    1494	    1511
 424.185	    1511	    1510
 424.746	    1519	    1538
 425.307	    1517	    1522
 425.867	    1513	    1518
 426.428	    1508	    1542
 426.989	    1523	    1512
 427.549	    1499	    1511
 428.110	    1515	    1505
 428.671	    1506	    1505
 429.232	    1507	    1536
 429.792	    1503	    1516
 430.353	    1514	    1538
 430.914	    1522	    1523
 431.474	    1492	    1496
 432.035	    1499	    1540
 432.596	    1517	    1523
 433.156	    1502	    1512
 433.717	    1530	    1523
 434.278	    1505	    1508
 434.838	    1517	    1524
 435.399	    1527	    1531
 435.960	    1501	    1530
 436.520	    1507	    1499
 437.081	    1519	    1516
 437.641	    1510	    1537
 438.202	    1507	    1519
 438.763	    1503	    1513
 439.323	    1516	    1516
 439.884	    1506	    1505
 440.445	    1501	    1537
 441.005	    1505	    1507
 441.566	    1513	    1527
 442.126	    1519	    1517
 442.687	    1510	    1518
 443.248	    1507	    1524
 443.808	    1514	    1506
 444.369	    1496	    1513
 444.929	    1515	    1529
 445.490	    1503	    1523
 446.051	    1501	    1520
 446.611	    1501	    1522
 447.172	    1509	    1519
 447.732	    1521	    1519
 448.293	    1492	    1516
 448.853	    1517	    1531
 449.414	    1507	    1520
 449.975	    1504	    1514
 450.535	    1520	    1531
 451.096	    1526	    1522
 451.656	    1500	    1525
 452.217	    1522	    1523
 452.777	    1518	    1513
 453.338	    1515	    1512
 453.898	    1498	    1519
 454.459	    1502	    1523
 455.019	    1529	    1511
 455.580	    1511	    1524
 456.140	    1520	    1521
 456.701	    1518	    1516
 457.261	    1504	    1520
 457.822	    1501	    1530
 458.382	    1504	    1502
 458.943	    1517	    1524
 459.503	    1497	    1502
