PLE Maps APPLICATION (PLEM)
v1: Tilman Hain; v2: Daniel Zuleeg; v3: Matthias Kastner, v4: Moritz Limbacher

Date of Measurement: 25.07.2025/10:24
User Name: the master of microscopy
File Name: HSI1

Spectrograph Settings
Slit Width (µm): 250.0
Grating: 1250 nm blaze
Filter: Empty
Central Wavelength (nm): 699.99

Detector Settings
Detector: CCD
Cooling Temperature (°C): -70
Exposure Time (s): 5.00
Horizontal Binning: 1x
Wavelength First Pixel (nm): 414.09
Wavelength Last Pixel (nm): 1024.00
Delta Wavelength (nm): 0.557

Nano Stage Settings
x-position: 145.000
y-position: 145.000
z-position: 130.000
switchUD: 1
switchLR: 1

Light Source Settings
NKT System: SuperK Varia (VIS)
Operation: 
Power Level: 0.0%
Short Wavelength (nm): 0
Long Wavelength (nm): 0

Background Measurement with Open Shutter
Readout Mode: Full Vertical Binning

Microscopy:
Laser Position  (x,y): (520,696)
magnification: 83.333


Power at Glass Plate (µW): -0.000395

WL           	BG           	PL           
 414.092	    1503	    1504
 414.653	    1508	    1518
 415.214	    1517	    1512
 415.774	    1514	    1505
 416.335	    1511	    1532
 416.896	    1506	    1506
 417.457	    1503	    1520
 418.017	    1503	    1505
 418.578	    1533	    1519
 419.139	    1495	    1502
 419.700	    1522	    1516
 420.260	    1505	    1508
 420.821	    1521	    1492
 421.382	    1511	    1506
 421.942	    1516	    1511
 422.503	    1504	    1511
 423.064	    1519	    1525
 423.625	    1494	    1513
 424.185	    1511	    1500
 424.746	    1519	    1516
 425.307	    1517	    1512
 425.867	    1513	    1505
 426.428	    1508	    1513
 426.989	    1523	    1498
 427.549	    1499	    1515
 428.110	    1515	    1524
 428.671	    1506	    1502
 429.232	    1507	    1522
 429.792	    1503	    1505
 430.353	    1514	    1510
 430.914	    1522	    1509
 431.474	    1492	    1523
 432.035	    1499	    1521
 432.596	    1517	    1525
 433.156	    1502	    1504
 433.717	    1530	    1533
 434.278	    1505	    1517
 434.838	    1517	    1514
 435.399	    1527	    1505
 435.960	    1501	    1500
 436.520	    1507	    1523
 437.081	    1519	    1500
 437.641	    1510	    1507
 438.202	    1507	    1512
 438.763	    1503	    1517
 439.323	    1516	    1520
 439.884	    1506	    1536
 440.445	    1501	    1515
 441.005	    1505	    1510
 441.566	    1513	    1523
 442.126	    1519	    1500
 442.687	    1510	    1517
 443.248	    1507	    1518
 443.808	    1514	    1511
 444.369	    1496	    1515
 444.929	    1515	    1518
 445.490	    1503	    1520
 446.051	    1501	    1519
 446.611	    1501	    1519
 447.172	    1509	    1515
 447.732	    1521	    1504
 448.293	    1492	    1509
 448.853	    1517	    1520
 449.414	    1507	    1524
 449.975	    1504	    1525
 450.535	    1520	    1508
 451.096	    1526	    1507
 451.656	    1500	    1526
 452.217	    1522	    1504
 452.777	    1518	    1514
 453.338	    1515	    1505
 453.898	    1498	    1511
 454.459	    1502	    1519
 455.019	    1529	    1506
 455.580	    1511	    1515
 456.140	    1520	    1515
 456.701	    1518	    1526
